Gene	TCGA-C5-A1BF-01B-11R-A13Y-07	TCGA-EA-A439-01A-11R-A24H-07	TCGA-EK-A2PL-01A-11R-A18M-07	TCGA-C5-A7UC-01A-11R-A352-07	TCGA-GH-A9DA-01A-21R-A37O-07	TCGA-FU-A23K-01A-11R-A16R-07	TCGA-VS-A9UL-01A-11R-A42T-07	TCGA-C5-A1BM-01A-11R-A13Y-07	TCGA-FU-A23L-01A-11R-A16R-07	TCGA-ZJ-AAXB-01A-11R-A42T-07	TCGA-C5-A1BN-01B-11R-A14Y-07	TCGA-EK-A2RM-01A-21R-A18M-07	TCGA-VS-A9UB-01A-22R-A42T-07	TCGA-EK-A2R8-01A-21R-A18M-07	TCGA-EK-A2RJ-01A-11R-A18M-07	TCGA-VS-A9UP-01A-11R-A42T-07	TCGA-ZJ-AB0H-01A-11R-A42T-07	TCGA-R2-A69V-01A-11R-A32P-07	TCGA-EK-A2PK-01A-11R-A18M-07	TCGA-VS-AA62-01A-11R-A42T-07	TCGA-VS-A94X-01A-11R-A38B-07	TCGA-MA-AA3Y-01A-11R-A38B-07	TCGA-4J-AA1J-01A-21R-A38B-07	TCGA-C5-A7X3-01A-11R-A352-07	TCGA-C5-A7X8-01A-11R-A36F-07	TCGA-EA-A5ZE-01A-11R-A28H-07	TCGA-ZJ-AAXT-01A-11R-A42T-07	TCGA-IR-A3L7-01A-21R-A213-07	TCGA-C5-A1M6-01A-11R-A13Y-07	TCGA-C5-A1MI-01A-11R-A14Y-07	TCGA-VS-A958-01A-11R-A42T-07	TCGA-C5-A1ME-01A-11R-A13Y-07	TCGA-VS-A9V1-01A-11R-A42T-07	TCGA-Q1-A73S-01A-11R-A33Z-07	TCGA-MY-A913-01A-11R-A37O-07	TCGA-C5-A907-01A-11R-A37O-07	TCGA-EK-A2R7-01A-11R-A18M-07	TCGA-LP-A4AU-01A-32R-A32Y-07	TCGA-C5-A1M7-01A-11R-A13Y-07	TCGA-IR-A3LH-01A-21R-A213-07	TCGA-JW-A5VJ-01A-11R-A28H-07	TCGA-EX-A3L1-01A-11R-A32Y-07	TCGA-DG-A2KH-01A-21R-A22U-07	TCGA-JW-A5VG-01A-11R-A28H-07	TCGA-C5-A1MJ-01A-11R-A14Y-07	TCGA-Q1-A73P-01A-11R-A32P-07	TCGA-EA-A3Y4-01A-51R-A24H-07	TCGA-JX-A3PZ-01A-11R-A32Y-07	TCGA-VS-A9UO-01A-11R-A42T-07	TCGA-C5-A1MF-01A-11R-A13Y-07	TCGA-VS-A9UH-01A-11R-A42T-07	TCGA-EA-A1QS-01A-61R-A22U-07	TCGA-Q1-A5R3-01A-11R-A28H-07	TCGA-DG-A2KJ-01A-11R-A32Y-07	TCGA-FU-A5XV-01A-11R-A28H-07	TCGA-C5-A8YR-01A-12R-A37O-07	TCGA-C5-A7CM-01A-11R-A33Z-07	TCGA-MA-AA43-01A-11R-A42T-07	TCGA-FU-A3TX-01A-11R-A22U-07	TCGA-EA-A5ZF-01A-11R-A28H-07	TCGA-C5-A1MQ-01A-11R-A14Y-07	TCGA-VS-A94Y-01A-11R-A38B-07	TCGA-C5-A3HE-01A-21R-A22U-07	TCGA-UC-A7PI-01A-11R-A42S-07	TCGA-EK-A3GM-01A-11R-A213-07	TCGA-EX-A8YF-01A-11R-A37O-07
EPRS1	15.852262596231883	15.384525206438127	14.783601114908553	15.788924795995703	15.205693054212711	15.546011111186312	15.226844257440614	16.149121070875093	15.701304110478782	16.81513096565373	16.353766569991627	15.563802198390759	15.371910475740231	15.829986481936709	16.777728934279196	15.565800340816079	17.038809968704076	16.02979945428762	16.12492101709561	15.61797183526738	15.985531536807175	15.371595220900968	14.911625870823345	15.647415472347395	15.136388916847539	16.250793674077464	16.211505874215035	15.002673435310014	15.279132833988466	15.852569181849054	16.7317183262853	15.426815189016395	15.76187652755572	15.845222353422168	14.963781098675643	15.372419879689879	15.900579881775824	15.817405548971182	15.746838761087332	14.838046587255915	15.752441879537649	15.849763043483263	15.77164629182372	15.316340301354748	16.289886168044447	15.28695611614301	15.164990070151589	16.156585930182146	15.410592686607956	16.449861061367898	15.816677464963933	14.849882323953445	15.786035355613349	14.706825465460968	15.497266069798677	15.15669015593532	15.437477189442742	15.611569658167934	16.041941570131655	15.440330985751734	16.18339496867363	16.030832976152425	15.9366224849205	15.594367608103333	15.684906146910613	16.905958477494
VPS45	14.634117987858758	14.342458341168225	14.526132745859384	12.921989196918284	13.71492666917844	14.641728617263867	14.443439382547496	15.028464819561083	14.240286784573698	14.029987510959744	13.907691696091796	15.029905117399739	13.697617577513661	13.690237505143207	15.006814101686711	14.432893354491032	13.850956047077103	14.775084981933528	14.692768628271642	13.543960544700912	14.472181189701098	13.804963480853559	13.716468498507187	13.428410824944411	14.8987412965899	15.47963665476677	13.867600246367372	14.237234972575632	14.63484848384306	14.410699593044145	14.777455020575067	14.061762286770639	13.968461645373875	13.886408445008463	13.717095660980704	14.13430803035052	14.944979910042226	14.229907498404536	14.371389707980535	14.09209098816501	14.654492433031841	13.689341891449704	14.30771357967566	13.940668848982991	14.051086007570145	14.443066753025917	14.307067752885139	14.28392023282236	15.110764570332742	15.338889319504803	14.6678911856196	14.027710725802201	15.380498922036733	14.899466962268413	13.689241011610758	14.743284248278703	14.371529945700464	14.254409646672629	14.174309107082609	14.620041089003118	15.119999789827075	14.658682650209892	14.288499052321015	14.10152812910349	13.974492637401099	14.484446887435874
IL10	9.819794610254892	9.794974116269834	6.904148410158812	8.402027507828638	9.983896013995878	11.608148145150656	6.115773086758064	10.956522919874985	10.162525706470229	11.937170531175271	8.62417743658722	10.792313558465393	11.104248548871126	10.855343545444752	10.176059810056032	7.460191750724098	9.989413150514151	11.099950900124252	11.064152527635617	11.2505634595638	10.021398735619272	10.686202005087322	9.713503268213424	11.051478829682413	8.724695121805858	10.232379716773593	10.262997974663998	6.37695058946125	9.405995537052775	10.10302440077668	10.843829559968768	9.138479949593714	9.755758628262674	8.533337760666527	10.745137416530113	10.27352568354198	10.152053632115205	10.30483357890743	11.057000672383976	11.32895341528502	9.084822968663184	9.772801739869474	7.704970649459808	10.322117771223281	10.681207773884935	7.996434348626669	10.079372094147347	10.134210030666168	5.065326818976244	9.776905984520297	11.709123484896045	9.984428799000694	10.373132656992045	-0.018458475506046623	10.94013015307987	9.855375061531864	9.581252119897261	11.443852890967639	9.446943132640387	10.733545339197512	11.356532605566908	10.961968104385758	10.359047838455743	7.11179458352252	6.622653369120086	9.616607088490941
KCTD3	15.857462459724333	14.69615491201098	15.160036091650413	15.378932890166226	15.402311494472634	14.097445597306244	16.26446179022103	17.448476249558983	15.628748179735963	14.64726502469898	15.725485574075629	15.511658704696616	14.34534739544422	15.628974925955047	15.617146663427851	14.719728337320086	16.52871370855654	14.162631608862014	14.61150262448711	15.247461073725914	16.051507836542605	14.730617775742825	15.751019565516405	14.98394139406779	15.51846995766146	17.870909087261126	14.353997669734456	16.131987522824808	15.13928525138736	14.906765796883098	15.85103645206035	14.623843353949562	14.793186234841208	15.564481270266963	14.223468108236814	14.930184375932713	15.300839308492371	15.59510807651561	14.991601184118123	14.988090944674557	17.650823668690972	15.789935468388743	15.58116726409813	14.19004647361086	15.048753134288038	15.550878189426754	14.842069318271712	15.552302308285974	15.329534883752764	15.814182474522566	13.541312585761249	13.888960538501836	14.177393812664043	14.479836683891094	15.2845902892303	16.353620597338182	15.310977333691243	15.022737774530864	14.957780451192502	15.057997424307953	14.654050699119047	15.74016063399441	14.504763895908976	15.227859955447379	15.089574182434385	16.791062691890847
RPS6KC1	13.080295668479192	13.068731619443307	11.937696852312849	12.372922867370901	11.994937960925936	10.862751598943317	13.420158101328145	13.253002491205859	12.843087760432688	13.115115067144446	12.806243677878413	13.20612719938516	12.622128425934521	12.662959692826101	14.612737457054775	13.545450622814462	13.771487451287406	13.014620158605087	13.193541433402064	12.39748883726653	13.5964342083728	12.40027461913889	12.2853701421149	12.605095581006925	12.79186390526001	13.882283399545779	12.717809088386254	12.315924471846614	13.742021448131377	13.73025395168642	12.81354400815254	12.45450985403882	12.57923280330293	12.589962742632997	12.36035986559329	12.759664903541786	13.238145437010463	13.173462930036154	12.679570276561046	13.238937944479002	12.62380932231637	13.14519709771853	12.28168069025087	11.336973459373421	12.554207894595642	12.471143481385946	12.110749114730766	12.666575211896701	12.763060701700857	12.90306816271413	13.300227096558215	13.1686260074103	14.17360072084279	12.575677193273817	12.737292792703284	13.542519432449277	11.984811935667112	13.317503904566163	12.620411807525727	13.272946167273949	13.676206278085475	14.054341771110563	12.466804816690926	12.593865313599613	13.522757567808204	13.021423427542118
ZNG1B	11.893375295113437	12.732760842508906	12.276187326689659	13.327693509354802	12.03622304481601	12.49882031102001	12.999070546933908	12.48320172939545	11.967724695870608	12.659715302390136	13.086953919347867	12.748275773481788	12.608920837110004	11.728323452951171	11.431248707710282	13.90026781629695	11.990844578359004	12.039175003175728	11.602778387305413	12.181498666852372	11.501387752816528	12.221981063143733	12.3873574221001	11.735691376909667	12.316236146356182	12.648644206526638	12.71432348867755	13.053986470396405	12.493182952183115	11.946359218458658	11.147131712531325	11.57303372926822	12.149278238320118	14.47616974831112	13.137839748054645	12.155382151015822	12.870020166437786	11.812977142351887	12.101620312679595	12.663518611928502	13.458972047945942	12.14554472297616	11.47925325564529	12.224551010860539	12.426057881935234	12.184515701191298	12.289611457662142	10.997636387880704	10.901479681361181	12.901797202466307	12.075736615163883	11.975893545109397	10.723805848726725	11.120123135514008	12.427565099241344	13.246871591277213	12.858109786682398	11.772051770533999	12.08708462857069	12.577345985904103	13.517996099051306	11.747816147769036	11.69039363963658	12.34221686066553	11.150070402383951	12.127610667976375
SMPD4	15.218838066227464	15.985439360837104	15.057386213321152	15.63445072230659	15.398017993814278	14.73431862194544	15.843119029682427	15.482539630307546	15.027400159989078	15.237821817250529	15.059135487059326	15.29472482532733	15.678475869231596	15.466425866983174	14.546767299059715	15.494309081337368	14.926166134614556	14.59302499192785	15.073069171196293	15.174169975005812	15.296847508006055	15.853878082562748	15.352188509162318	14.62579556368627	15.414004814591602	15.322202796957209	16.00602961519329	15.623954524286534	15.485408521023222	16.097292510208778	15.418711147539314	14.12850933078565	15.624044285689367	16.01421459913529	15.519694544610653	15.405810545576673	15.199070570684913	15.244207485555107	15.21331102648529	15.084265755127436	15.365798187632766	15.077630344651732	14.923003734165283	15.452861491337156	16.155145391092162	15.540242295873092	14.401503301881384	15.10297423540094	15.558757701160756	13.738852555248595	15.206872602961006	15.016781028927955	13.511027661138774	13.13886505441623	15.154935146978525	14.5704907859028	15.427964772316582	14.790373728603921	15.695321208435168	15.646309720135724	14.857346203002558	15.412471796499	15.185227112612685	15.322555597291622	15.366541853403604	15.025316662140208
WDR33	14.64491983286307	14.95660195874093	14.834324650404433	14.745012572924242	14.938668283124343	15.300067316127848	15.149228513822486	14.875583689153999	14.862677848089326	15.138115041767858	14.805068363711516	14.845303519548334	14.968446717925492	14.490922866184107	14.258051517522293	15.414908990316466	14.380631967824918	14.665109264009093	14.92155691148006	14.623837199944354	14.774838551002297	14.924734314487736	14.663251891553482	14.965712842555124	15.095101695917638	14.869000405600428	15.053661062145778	14.96080304906766	14.65941602390895	15.152119824055621	14.700185379232025	15.104185538886092	14.625224621772372	15.710125035452371	14.832668513870175	15.053324355980074	14.852698124507313	14.680339148966649	14.720326944078902	14.585481492249176	14.966431653515919	14.818857468755642	14.096462425808816	15.161728517020663	14.871427650144671	14.709583270986275	14.961327368538885	14.837248907529268	14.901947239595874	15.195650555822908	14.91450336226217	14.265664006677088	15.098994763812328	15.563674281650659	14.741488446240027	15.025639261156613	14.615499029081892	14.400169262881377	15.216299271215085	14.767991273991107	15.170549800713701	14.841981452435242	14.809078744391773	14.793676077229545	14.583220727952096	14.51111963225512
CCDC115	13.288400162261166	13.536949343016078	14.115841355693036	13.194093561267996	12.845813552166065	12.645538937142984	13.306944029386825	13.850914370857193	13.674740143008782	13.403624203967851	13.57856399924213	13.692894316946981	13.14435542072154	12.590589902040522	12.131717485646739	12.708199532614763	13.234538019689886	13.971381610143181	12.730511110080243	12.51102474087377	13.53843431233962	13.019870428098704	13.417375065913413	13.257468898347748	13.173004668455683	13.421087388902878	12.82173312238993	13.502857426231179	13.46331758588544	13.855841243259341	12.942308746109596	12.842440740133028	12.387904564511262	14.457265697145456	13.293987531472801	12.136826033251781	13.50169841079712	12.194711665231868	13.650140690649343	13.50893930874264	14.182962750321444	12.847084348805248	12.58514120803062	13.020654282205077	13.11271668773531	13.619703520905677	12.406703953944136	12.903019214863509	12.865795114203626	12.931332155427851	12.81039833438123	12.972670048176036	11.836826739128293	11.882195231121303	13.447108226979454	12.392232045684452	13.048319211607234	12.418852425528907	13.170472363493028	13.429170248769978	13.436466435381254	12.974344346214698	12.40886460815371	13.138496369372374	13.158823172374406	13.395871319204193
SAP130	13.657342747136628	14.262951961737617	14.016312709186275	13.60544551212963	13.607077657171544	13.208435015265318	14.575158433843685	14.095576091100387	13.7030928358809	13.468786600902197	14.135134278011789	13.426988879701648	13.76745411933589	13.252346286460002	13.316336916423683	14.115229248107866	13.578272635028744	13.459529819136506	13.935692232570734	13.607256999024386	13.67026351284544	13.871049501803569	14.001641876511359	13.120640877461877	13.663142687367046	13.723656040481307	14.52738003038933	14.017851014019751	14.538210488747758	14.438577850291711	13.603898392599541	13.111258682338663	13.632315367449044	14.60096871250981	14.30915923983505	13.277689059356405	13.814869620236975	13.781383919634315	13.839355979596855	13.977802222577926	14.03252188906237	13.747969498688649	13.089256527287409	13.059724273344578	13.611233292900263	13.90890142309629	13.075797790883023	13.655245984664802	13.937615934330001	13.153454733080936	13.752159052553544	13.317723399446594	13.38984023582541	13.198015714890545	14.294466638950208	13.88758998730441	13.24512577951847	13.310681971452347	13.943324271265864	14.051259058824355	13.751386135420331	13.965996487006741	13.073064217772025	13.748602615729975	13.500149386194941	13.660391930198092
BIN1	14.559417681815562	13.444162419332098	12.795527353150922	14.06753491390698	14.260752225496228	12.993519864756864	13.387470714188149	12.895670875613497	12.408509082092891	13.58286232326612	13.49282356995364	14.381906669774422	14.006161587467751	13.22786863824333	12.613395272434179	13.425201072057204	12.874589730398334	13.565260351377454	12.970995763778282	13.887126953458173	13.092848177389287	13.833782927107709	12.650439838555723	13.695810935663282	13.976514355560958	13.056763293269633	12.833927309201323	12.621576481920465	13.055105377154826	12.702698426667354	13.142375429987295	14.80831821917705	13.791276565955494	13.097524936891006	13.706059948106224	13.830090060345531	12.348962328010455	13.653947499651952	11.292273746305971	13.814566435179533	12.389819230490234	14.629448473361704	13.523345994045147	14.070551982092079	14.22632801058095	14.428833276872155	14.446165051116761	13.784765974679498	13.966172112758017	14.084345202149063	13.401695247120518	12.773544297499267	13.770146578049797	14.906876361756568	11.982435314734685	14.535546426377778	13.403352867894245	13.18826659201644	14.61355060488346	12.98451013186461	13.476665037297286	13.575323742273978	13.248890730902124	14.102456368711136	14.816656646340158	13.488114030718464
IMP4	13.79750446351282	13.848796060399808	13.892232659373262	14.245399040475974	13.779591237000814	14.667656502023762	13.223566174078009	14.311089871818911	13.539980275114802	15.870234529396614	14.577655243140644	14.000320931081337	13.951716056573295	13.935217485061987	13.891745014957612	12.950090212604115	13.757333351794871	13.976521290344458	13.979781405871398	13.296392382431362	13.965813944657702	14.162433467717422	13.919617469746685	14.010634707850395	13.719511636027782	13.6853305722364	14.319764042481879	13.735187244708547	14.237392497211182	13.70959427046195	13.861881720674264	14.018656740674494	13.9505358458229	14.704076047372268	13.918565925641177	13.547242218596724	14.333904169737458	13.772621430235162	13.972661692555633	13.449101014718154	14.254606692029475	13.62288408123338	13.617844702668469	13.8478213574106	14.632331964719132	13.642051353259971	13.790191975784852	14.656703880239366	13.758146560446578	14.388357098053497	13.96330989462632	12.944353170469885	14.487708739807807	14.985780894116576	13.71952885142643	13.36813263064573	14.058264433511681	13.122443416185918	13.7289815563048	13.730966218678978	14.040498643508046	13.502611519708928	14.000381841696779	13.328373391388322	13.603177551946374	13.780298604094847
HS6ST1	14.566602686965382	13.9210516982818	15.205414230453782	14.796280550882798	15.052634127097875	13.48506705199013	13.560430878197993	14.797736968686976	14.23456656600096	13.211256436769174	14.058593627951279	13.37370743031583	14.63798262333575	12.932424003813924	12.150767264804651	13.733458376408347	13.860240514651672	13.768294459498378	13.127977495603075	15.26539940782502	14.411788839864968	14.084085536157394	15.199294324297252	13.675435080888724	12.775706460599155	15.39577755285259	14.05922659882443	14.9945209519158	12.942653826197283	12.90746698449986	15.50468619084391	13.055271538173804	13.70296927774167	14.009569905376832	14.29716670681977	11.779709954435795	14.236649447625751	14.59768104673507	13.71252918269328	13.956791119741414	13.67964952849312	14.281642265573941	12.802719867630005	15.420670285989615	12.88558360327058	13.18650880958663	14.381343524066693	14.10335484049978	14.151481389860985	15.002316484822797	13.238193308842057	15.049809832139575	13.571628871773251	13.20534284525334	15.506644462949462	16.723399616782824	13.929755143189064	13.512461015167082	14.394629893419259	14.788654946696585	12.870867228366514	14.393036300389204	13.995448880965421	12.784188566751979	13.159575741098307	13.43110435471147
UGGT1	15.420311326414392	15.745108459726863	14.724315402023217	15.225012730522169	15.106106266213775	14.844710685832224	16.045089236512958	15.350931895629762	15.092292770284732	14.709281149118397	15.581379773835932	15.210779402474937	15.658141883467941	15.549792948232515	14.939255555894052	15.154931178892284	14.715972159823002	14.803885475697701	15.569514075758658	15.495393338643682	15.269508737933252	15.479689043465392	14.777259327790583	14.848672505161709	15.173111742243341	15.30531103861035	15.653071570567871	14.963065113457963	15.835596217958079	14.967709140604033	15.589798580464226	15.191681259661106	16.07936213302528	15.236407761523527	15.135380646339737	15.785502286619147	14.869293363258945	15.345042792762191	14.807814448010388	15.363830177877933	14.870481531358024	15.441851397963683	14.55623494628189	14.940819652924501	14.958502919401209	15.211285812661263	15.203925144788187	14.844527207135338	16.44305669583959	15.35196728710603	15.325889508750688	15.268216514863738	15.880387773182436	16.50771483953674	15.63462262719965	16.826730071155318	15.386758836565118	14.703842012214315	15.288486101426296	15.634188993019206	15.111553934764062	16.90236974786392	15.139698173705506	15.262168857455718	15.668744909592212	15.482473372342692
